PPTYP,PPTYPT,PPGROUP,PPGROUPT,PAYPLAN,PAYPLANT,PPGRD
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NQ,"NQ-EMPLOYEES IN THE NATIONAL NUCLEAR SECUIRTY ADMINISTRATION'S PROFESSIONAL, TECHNICAL, AND ADMIN CAREER PATH",NQ-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NQ,"NQ-EMPLOYEES IN THE NATIONAL NUCLEAR SECUIRTY ADMINISTRATION'S PROFESSIONAL, TECHNICAL, AND ADMIN CAREER PATH",NQ-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NQ,"NQ-EMPLOYEES IN THE NATIONAL NUCLEAR SECUIRTY ADMINISTRATION'S PROFESSIONAL, TECHNICAL, AND ADMIN CAREER PATH",NQ-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NQ,"NQ-EMPLOYEES IN THE NATIONAL NUCLEAR SECUIRTY ADMINISTRATION'S PROFESSIONAL, TECHNICAL, AND ADMIN CAREER PATH",NQ-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NR,NR-NRL SCIENCE AND ENGINEERING TECHNICAL,NR-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NR,NR-NRL SCIENCE AND ENGINEERING TECHNICAL,NR-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NR,NR-NRL SCIENCE AND ENGINEERING TECHNICAL,NR-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NR,NR-NRL SCIENCE AND ENGINEERING TECHNICAL,NR-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NT,NT-DEMONSTRATION ADMINISTRATIVE AND TECHNICAL,NT-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NT,NT-DEMONSTRATION ADMINISTRATIVE AND TECHNICAL,NT-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NT,NT-DEMONSTRATION ADMINISTRATIVE AND TECHNICAL,NT-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NT,NT-DEMONSTRATION ADMINISTRATIVE AND TECHNICAL,NT-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NT,NT-DEMONSTRATION ADMINISTRATIVE AND TECHNICAL,NT-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NT,NT-DEMONSTRATION ADMINISTRATIVE AND TECHNICAL,NT-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NU,NU-EMPLOYEES IN THE NATIONAL NUCLEAR SECURITY ADMINISTRATION'S TECHNICIAN AND ADMINISTRATIVE SUPPORT CAREER PATH,NU-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NU,NU-EMPLOYEES IN THE NATIONAL NUCLEAR SECURITY ADMINISTRATION'S TECHNICIAN AND ADMINISTRATIVE SUPPORT CAREER PATH,NU-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NV,NV-EMPLOYEES IN THE NATIONAL NUCLEAR SECURITY ADMINISTRATION'S NUCLEAR MATERIALS COURIER CAREER PATH,NV-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NV,NV-EMPLOYEES IN THE NATIONAL NUCLEAR SECURITY ADMINISTRATION'S NUCLEAR MATERIALS COURIER CAREER PATH,NV-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NV,NV-EMPLOYEES IN THE NATIONAL NUCLEAR SECURITY ADMINISTRATION'S NUCLEAR MATERIALS COURIER CAREER PATH,NV-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NV,NV-EMPLOYEES IN THE NATIONAL NUCLEAR SECURITY ADMINISTRATION'S NUCLEAR MATERIALS COURIER CAREER PATH,NV-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NX,"NX- EXECUTIVE-LEVEL AND MANAGERIAL POSITIONS IN THE CORPORATION FOR NATIONAL AND COMMUNITY SERVICE, P.L. 103-82",NX-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NX,"NX- EXECUTIVE-LEVEL AND MANAGERIAL POSITIONS IN THE CORPORATION FOR NATIONAL AND COMMUNITY SERVICE, P.L. 103-82",NX-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NY,"NY-ALL OTHER POSITIONS IN THE CORPORATION FOR NATIONAL AND COMMUNITY SERVICE, P.L. 103-82, SUBTITLE G, SECTION",NY-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NY,"NY-ALL OTHER POSITIONS IN THE CORPORATION FOR NATIONAL AND COMMUNITY SERVICE, P.L. 103-82, SUBTITLE G, SECTION",NY-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NY,"NY-ALL OTHER POSITIONS IN THE CORPORATION FOR NATIONAL AND COMMUNITY SERVICE, P.L. 103-82, SUBTITLE G, SECTION",NY-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NY,"NY-ALL OTHER POSITIONS IN THE CORPORATION FOR NATIONAL AND COMMUNITY SERVICE, P.L. 103-82, SUBTITLE G, SECTION",NY-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NZ,NZ-NATIONAL ZOOLOGICAL PARK POLICE,NZ-07
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NZ,NZ-NATIONAL ZOOLOGICAL PARK POLICE,NZ-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,OE,OE-EXECUTIVES OF THE OFFICE OF FEDERAL HOUSING ENTERPRISE OVERSIGHT,OE-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,OF,OF-OFFICE OF FEDERAL HOUSING ENTERPRISE OVERSIGHT,OF-10
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,OF,OF-OFFICE OF FEDERAL HOUSING ENTERPRISE OVERSIGHT,OF-13
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,OF,OF-OFFICE OF FEDERAL HOUSING ENTERPRISE OVERSIGHT,OF-14
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,OF,OF-OFFICE OF FEDERAL HOUSING ENTERPRISE OVERSIGHT,OF-15
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,OF,OF-OFFICE OF FEDERAL HOUSING ENTERPRISE OVERSIGHT,OF-16
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,OF,OF-OFFICE OF FEDERAL HOUSING ENTERPRISE OVERSIGHT,OF-18
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,OF,OF-OFFICE OF FEDERAL HOUSING ENTERPRISE OVERSIGHT,OF-19
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,OF,OF-OFFICE OF FEDERAL HOUSING ENTERPRISE OVERSIGHT,OF-20
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,OF,OF-OFFICE OF FEDERAL HOUSING ENTERPRISE OVERSIGHT,OF-21
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,OF,OF-OFFICE OF FEDERAL HOUSING ENTERPRISE OVERSIGHT,OF-22
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,OF,OF-OFFICE OF FEDERAL HOUSING ENTERPRISE OVERSIGHT,OF-23
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PD,PD-TREASURY DEMONSTRATION PROJECT POSITIONS,PD-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PD,PD-TREASURY DEMONSTRATION PROJECT POSITIONS,PD-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PD,PD-TREASURY DEMONSTRATION PROJECT POSITIONS,PD-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PD,PD-TREASURY DEMONSTRATION PROJECT POSITIONS,PD-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PQ,"PQ-GOVERNMENT PRINTING OFFICE, POLICE, DAY RATE",PQ-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PQ,"PQ-GOVERNMENT PRINTING OFFICE, POLICE, DAY RATE",PQ-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PU,"PU-GOVERNMENT PRINTING OFFICE, WHITE-COLLAR, 10% NIGHT RATE",PU-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PU,"PU-GOVERNMENT PRINTING OFFICE, WHITE-COLLAR, 10% NIGHT RATE",PU-13
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PZ,"PZ-GOVERNMENT PRINTING OFFICE, POLICE, 10% NIGHT RATE",PZ-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,RS,RS-SENIOR BIOMEDICAL RESEARCH SERVICE,RS-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-07
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-08
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-11
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-12
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-13
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-14
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-15
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-16
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-17
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SN,SN-SENIOR LEVEL SYSTEM,SN-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SO,SO-SEC EMPLOYEES FORMERLY UNDER THE ES PAY PLAN,SO-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SO,SO-SEC EMPLOYEES FORMERLY UNDER THE ES PAY PLAN,SO-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SO,SO-SEC EMPLOYEES FORMERLY UNDER THE ES PAY PLAN,SO-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SP,SP-PARK POLICE,SP-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SP,SP-PARK POLICE,SP-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SP,SP-PARK POLICE,SP-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SP,SP-PARK POLICE,SP-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SP,SP-PARK POLICE,SP-08
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SP,SP-PARK POLICE,SP-11
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SS,SS-SENIOR STAFF POSITIONS,SS-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SS,SS-SENIOR STAFF POSITIONS,SS-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SV,SV-TRANSPORTATION SECURITY ADMINISTRATION EMPLOYEES OTHER THAN EXECUTIVES,SV-B
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SV,SV-TRANSPORTATION SECURITY ADMINISTRATION EMPLOYEES OTHER THAN EXECUTIVES,SV-C
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SV,SV-TRANSPORTATION SECURITY ADMINISTRATION EMPLOYEES OTHER THAN EXECUTIVES,SV-D
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SV,SV-TRANSPORTATION SECURITY ADMINISTRATION EMPLOYEES OTHER THAN EXECUTIVES,SV-E
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SV,SV-TRANSPORTATION SECURITY ADMINISTRATION EMPLOYEES OTHER THAN EXECUTIVES,SV-F
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SV,SV-TRANSPORTATION SECURITY ADMINISTRATION EMPLOYEES OTHER THAN EXECUTIVES,SV-G
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SV,SV-TRANSPORTATION SECURITY ADMINISTRATION EMPLOYEES OTHER THAN EXECUTIVES,SV-H
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SV,SV-TRANSPORTATION SECURITY ADMINISTRATION EMPLOYEES OTHER THAN EXECUTIVES,SV-I
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SV,SV-TRANSPORTATION SECURITY ADMINISTRATION EMPLOYEES OTHER THAN EXECUTIVES,SV-J
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SV,SV-TRANSPORTATION SECURITY ADMINISTRATION EMPLOYEES OTHER THAN EXECUTIVES,SV-K
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SV,SV-TRANSPORTATION SECURITY ADMINISTRATION EMPLOYEES OTHER THAN EXECUTIVES,SV-L
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SW,SW-TRANSPORTATION SECURITY ADMINISTRATION EXECUTIVES,SW-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SW,SW-TRANSPORTATION SECURITY ADMINISTRATION EXECUTIVES,SW-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TF,TF-FEDERAL HOUSING FINANCE BOARD EXECUTIVE LEVEL,TF-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TF,TF-FEDERAL HOUSING FINANCE BOARD EXECUTIVE LEVEL,TF-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TG,TG-OFFICE OF THRIFT SUPERVISION SALARY SCHEDULE,TG-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TG,TG-OFFICE OF THRIFT SUPERVISION SALARY SCHEDULE,TG-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TG,TG-OFFICE OF THRIFT SUPERVISION SALARY SCHEDULE,TG-10
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TG,TG-OFFICE OF THRIFT SUPERVISION SALARY SCHEDULE,TG-11
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TG,TG-OFFICE OF THRIFT SUPERVISION SALARY SCHEDULE,TG-12
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TG,TG-OFFICE OF THRIFT SUPERVISION SALARY SCHEDULE,TG-14
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TG,TG-OFFICE OF THRIFT SUPERVISION SALARY SCHEDULE,TG-15
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TG,TG-OFFICE OF THRIFT SUPERVISION SALARY SCHEDULE,TG-16
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TG,TG-OFFICE OF THRIFT SUPERVISION SALARY SCHEDULE,TG-18
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TG,TG-OFFICE OF THRIFT SUPERVISION SALARY SCHEDULE,TG-19
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TG,TG-OFFICE OF THRIFT SUPERVISION SALARY SCHEDULE,TG-20
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TG,TG-OFFICE OF THRIFT SUPERVISION SALARY SCHEDULE,TG-21
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TG,TG-OFFICE OF THRIFT SUPERVISION SALARY SCHEDULE,TG-22
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TG,TG-OFFICE OF THRIFT SUPERVISION SALARY SCHEDULE,TG-23
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TG,TG-OFFICE OF THRIFT SUPERVISION SALARY SCHEDULE,TG-24
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TG,TG-OFFICE OF THRIFT SUPERVISION SALARY SCHEDULE,TG-26
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TG,TG-OFFICE OF THRIFT SUPERVISION SALARY SCHEDULE,TG-28
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TG,TG-OFFICE OF THRIFT SUPERVISION SALARY SCHEDULE,TG-30
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TM,TM-FEDERAL HOUSING FINANCE BOARD MERIT PAY,TM-13
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TM,TM-FEDERAL HOUSING FINANCE BOARD MERIT PAY,TM-14
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TM,TM-FEDERAL HOUSING FINANCE BOARD MERIT PAY,TM-15
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-AA
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-CB
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-CC
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-CD
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-CE
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-CG
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-CL
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-CM
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-DD
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-DE
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-DG
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-DM
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-ED
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-EE
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-EG
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-FD
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-FE
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-FG
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-KD
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-KE
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-KG
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-LD
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-LE
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-LG
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-NE
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TR,TR-POLICE FORCES OF THE U.S. MINT AND BUREAU OF ENGRAVING AND PRINTING,TR-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TR,TR-POLICE FORCES OF THE U.S. MINT AND BUREAU OF ENGRAVING AND PRINTING,TR-07
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TR,TR-POLICE FORCES OF THE U.S. MINT AND BUREAU OF ENGRAVING AND PRINTING,TR-08
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TR,TR-POLICE FORCES OF THE U.S. MINT AND BUREAU OF ENGRAVING AND PRINTING,TR-10
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TS,TS-FEDERAL HOUSING FINANCE BOARD STEP SYSTEM,TS-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TS,TS-FEDERAL HOUSING FINANCE BOARD STEP SYSTEM,TS-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TS,TS-FEDERAL HOUSING FINANCE BOARD STEP SYSTEM,TS-07
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TS,TS-FEDERAL HOUSING FINANCE BOARD STEP SYSTEM,TS-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TS,TS-FEDERAL HOUSING FINANCE BOARD STEP SYSTEM,TS-11
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TS,TS-FEDERAL HOUSING FINANCE BOARD STEP SYSTEM,TS-12
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-07
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-08
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-10
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-11
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-12
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-13
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-14
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-15
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-16
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-17
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VM,VM-MEDICAL AND DENTAL,VM-DE
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VM,VM-MEDICAL AND DENTAL,VM-PH
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VN,VN-NURSING,VN-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VN,VN-NURSING,VN-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VN,VN-NURSING,VN-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VN,VN-NURSING,VN-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VN,VN-NURSING,VN-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VN,VN-NURSING,VN-08
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VN,VN-NURSING,VN-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VN,VN-NURSING,VN-11
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VN,VN-NURSING,VN-12
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VN,VN-NURSING,VN-13
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VP,VP-CLINICAL PODIATRISTS AND OPTOMETRISTS SCHEDULE,VP-11
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VP,VP-CLINICAL PODIATRISTS AND OPTOMETRISTS SCHEDULE,VP-12
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VP,VP-CLINICAL PODIATRISTS AND OPTOMETRISTS SCHEDULE,VP-13
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VP,VP-CLINICAL PODIATRISTS AND OPTOMETRISTS SCHEDULE,VP-14
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VP,VP-CLINICAL PODIATRISTS AND OPTOMETRISTS SCHEDULE,VP-15
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YA,YA-STANDARD CAREER GROUP - PROFESSIONAL/ANALYTICAL PAY SCHEDULE,YA-**
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YA,YA-STANDARD CAREER GROUP - PROFESSIONAL/ANALYTICAL PAY SCHEDULE,YA-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YA,YA-STANDARD CAREER GROUP - PROFESSIONAL/ANALYTICAL PAY SCHEDULE,YA-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YA,YA-STANDARD CAREER GROUP - PROFESSIONAL/ANALYTICAL PAY SCHEDULE,YA-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YB,YB-STANDARD CAREER GROUP - TECHNICIAN/SUPPORT PAY SCHEDULE,YB-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YB,YB-STANDARD CAREER GROUP - TECHNICIAN/SUPPORT PAY SCHEDULE,YB-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YB,YB-STANDARD CAREER GROUP - TECHNICIAN/SUPPORT PAY SCHEDULE,YB-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YC,YC-STANDARD CAREER GROUP - SUPERVISOR/MANAGER PAY SCHEDULE,YC-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YC,YC-STANDARD CAREER GROUP - SUPERVISOR/MANAGER PAY SCHEDULE,YC-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YC,YC-STANDARD CAREER GROUP - SUPERVISOR/MANAGER PAY SCHEDULE,YC-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YD,YD-SCIENCE AND ENGINEERING CAREER GROUP - PROFESSIONAL PAY SCHEDULE,YD-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YD,YD-SCIENCE AND ENGINEERING CAREER GROUP - PROFESSIONAL PAY SCHEDULE,YD-02
